,zpid,price_str,price,zestimate,rent_zestimate,tax_assesed_value,beds,baths,sqft,lot_sqft,lot_acres,lat,lng,zip_code,city,state,address,status_type,status_text,home_type,is_preforeclosure,is_zillow_owned,days_on_zillow,link,miles_from_work,miles_from_work_class,price_per_square_foot,price_per_lot_size,lot_size_per_square_foot,beds_per_square_foot,baths_per_square_foot,beds_and_baths_per_square_foot,lot_sqft_vs_house_sqft,zestimate_vs_price
53,13197573,"$1,500,000",1500000.0,,,786700.0,2.0,2.0,1826.0,43995.6,1.01,39.98539,-105.189804,80303,Boulder,CO,6988 S Boulder Rd Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/6988-S-Boulder-Rd-Boulder-CO-80303/13197573_zpid/,5.033222841598689,Best,821.4676889375685,34.09431852276137,42169.6,913.0,913.0,456.5,24.093975903614457,
54,13179977,"$850,000",850000.0,850586.0,2719.0,800700.0,2.0,1.0,988.0,4356.0,0.1,40.022865,-105.28358,80304,Boulder,CO,2460 10th St Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2460-10th-St-Boulder-CO-80304/13179977_zpid/,8.32573113537316,Good,860.3238866396761,195.1331496786042,3368.0,494.0,988.0,329.3333333333333,4.4089068825910935,586.0
55,13222704,"$1,998,000",1998000.0,,,1555500.0,4.0,4.0,3292.0,4356.0,0.1,39.966145,-105.25722,80305,Boulder,CO,1975 Tincup Ct Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1975-Tincup-Ct-Boulder-CO-80305/13222704_zpid/,4.2234863315003075,Best,606.9258809234508,458.6776859504132,1064.0,823.0,823.0,411.5,1.3232077764277035,
56,249283505,"$685,000",685000.0,685002.0,3112.0,509360.0,3.0,3.0,1829.0,1705.0,0.039141414141414144,39.91274,-105.147675,80021,Broomfield,CO,11924 Skyview Ln Broomfield CO 80021,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/11924-Skyview-Ln-Broomfield-CO-80021/249283505_zpid/,3.5055219260848913,Best,374.5215965008201,401.75953079178885,-124.0,609.6666666666666,609.6666666666666,304.8333333333333,0.9322033898305084,2.0
57,13183628,"$735,000",735000.0,,,585000.0,4.0,2.0,1323.0,6969.6,0.16,40.003197,-105.2444,80303,Boulder,CO,860 39th St Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/860-39th-St-Boulder-CO-80303/13183628_zpid/,6.313033150102654,Best,555.5555555555555,105.45798898071625,5646.6,330.75,661.5,220.5,5.268027210884354,
58,13186352,"$1,100,000",1100000.0,,,711600.0,4.0,2.0,2012.0,7840.8,0.18,39.992924,-105.25057,80305,Boulder,CO,70 S 36th St Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/70-S-36th-St-Boulder-CO-80305/13186352_zpid/,5.73280472877816,Best,546.7196819085488,140.29180695847361,5828.8,503.0,1006.0,335.3333333333333,3.8970178926441355,
59,13197744,"$2,500,000",2500000.0,2500005.0,8668.0,1274200.0,4.0,4.0,3801.0,32670.0,0.75,39.987644,-105.17379,80303,Boulder,CO,7666 O'Connor Rd Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7666-O'Connor-Rd-Boulder-CO-80303/13197744_zpid/,5.4540640893892975,Best,657.7216521967903,76.52280379553106,28869.0,950.25,950.25,475.125,8.595106550907657,5.0
60,13177256,"$1,400,000",1400000.0,1385362.0,3714.0,966000.0,2.0,2.0,1121.0,6534.0,0.15,40.004295,-105.28394,80302,Boulder,CO,924 8th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/924-8th-St-Boulder-CO-80302/13177256_zpid/,7.2087503338730645,Good,1248.884924174844,214.263850627487,5413.0,560.5,560.5,280.25,5.828724353256021,-14638.0
61,13177828,"$4,890,000",4890000.0,4754657.0,16549.0,3570800.0,5.0,6.0,6247.0,13068.0,0.3,39.998047,-105.274765,80302,Boulder,CO,1401 Mariposa Ave Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1401-Mariposa-Ave-Boulder-CO-80302/13177828_zpid/,6.591256787185145,Best,782.7757323515287,374.1965105601469,6821.0,1249.4,1041.1666666666667,567.9090909090909,2.0918841043700978,-135343.0
62,13197479,"$5,465,000",5465000.0,,,3055500.0,6.0,5.0,8402.0,108028.8,2.48,39.985474,-105.168686,80303,Boulder,CO,7875 Edelweiss Ct Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/7875-Edelweiss-Ct-Boulder-CO-80303/13197479_zpid/,5.429555310566681,Best,650.4403713401571,50.58836162208596,99626.8,1400.3333333333333,1680.4,763.8181818181819,12.857510116638895,
63,13183139,"$650,000",650000.0,,,787100.0,2.0,1.0,1032.0,5227.2,0.12,40.024242,-105.28525,80304,Boulder,CO,920 North St Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/920-North-St-Boulder-CO-80304/13183139_zpid/,8.450309706576626,Good,629.8449612403101,124.34955616773799,4195.2,516.0,1032.0,344.0,5.065116279069767,
64,13178364,"$1,150,000",1150000.0,,,741500.0,2.0,2.0,1052.0,3049.2,0.06999999999999999,40.0156,-105.26956,80302,Boulder,CO,1933 Grove St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1933-Grove-St-Boulder-CO-80302/13178364_zpid/,7.559323359782091,Good,1093.1558935361218,377.1481044208317,1997.1999999999998,526.0,526.0,263.0,2.8984790874524715,
65,13189208,"$1,099,000",1099000.0,1098405.0,4146.0,622800.0,4.0,3.0,2444.0,11945.000000000002,0.2742194674012856,39.991997,-105.232216,80303,Boulder,CO,4990 Ricara Dr Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4990-Ricara-Dr-Boulder-CO-80303/13189208_zpid/,5.416029878787944,Best,449.67266775777415,92.005023022185,9501.000000000002,611.0,814.6666666666666,349.14285714285717,4.887479541734861,-595.0
66,13183191,"$2,350,000",2350000.0,2316305.0,9259.0,1706000.0,5.0,5.0,4861.0,6534.0,0.15,40.00444,-105.279015,80302,Boulder,CO,935 11th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/935-11th-St-Boulder-CO-80302/13183191_zpid/,7.086549466053328,Good,483.43962147706236,359.657177838996,1673.0,972.2,972.2,486.1,1.344167866694096,-33695.0
67,13176707,"$2,650,000",2650000.0,,,1873400.0,4.0,4.0,3562.0,6969.6,0.16,40.004173,-105.28278,80302,Boulder,CO,920 Grant Pl Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/920-Grant-Pl-Boulder-CO-80302/13176707_zpid/,7.170018989924145,Good,743.9640651319484,380.222681359045,3407.6000000000004,890.5,890.5,445.25,1.9566535654126895,
68,2058434255,"$1,290,000+",1290000.0,,,,4.0,4.0,2888.0,,,39.954727,-105.17555,80027,Louisville,CO,boulder county by homebound,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/community/boulder-county-by-homebound/30003851_plid/,3.4164395393545,Best,,,,,,,,
69,13176723,"$2,850,000",2850000.0,,,1523000.0,6.0,3.0,2901.0,9583.2,0.22000000000000003,40.004185,-105.28512,80302,Boulder,CO,910 7th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/910-7th-St-Boulder-CO-80302/13176723_zpid/,7.234686844131256,Good,982.4198552223371,297.3954420235412,6682.200000000001,483.5,967.0,322.3333333333333,3.3034126163391937,
70,13188093,"$3,250,000",3250000.0,3250009.0,11268.0,924800.0,5.0,6.0,3599.0,7405.2,0.16999999999999998,39.979965,-105.25784,80305,Boulder,CO,2860 Table Mesa Dr Boulder CO 80305,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2860-Table-Mesa-Dr-Boulder-CO-80305/13188093_zpid/,5.065870350341952,Best,903.0286190608502,438.88078647436936,3806.2,719.8,599.8333333333334,327.1818181818182,2.0575715476521257,9.0
71,13179139,"$2,975,000",2975000.0,2920909.0,10503.0,2536600.0,4.0,4.0,4174.0,8276.4,0.19,40.007004,-105.28624,80302,Boulder,CO,640 College Ave Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/640-College-Ave-Boulder-CO-80302/13179139_zpid/,7.431895220928554,Good,712.7455678006709,359.4558020395341,4102.4,1043.5,1043.5,521.75,1.9828461907043602,-54091.0
72,13189209,"$1,200,000",1200000.0,,,805300.0,4.0,3.0,2430.0,13068.0,0.3,39.992916,-105.23866,80303,Boulder,CO,295 Mohawk Dr Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/295-Mohawk-Dr-Boulder-CO-80303/13189209_zpid/,5.5495534139742135,Best,493.82716049382714,91.82736455463728,10638.0,607.5,810.0,347.14285714285717,5.377777777777778,
73,13189392,"$998,000",998000.0,998008.0,3170.0,699000.0,4.0,3.0,2044.0,12632.4,0.29,39.992535,-105.23369,80303,Boulder,CO,4875 Ricara Dr Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4875-Ricara-Dr-Boulder-CO-80303/13189392_zpid/,5.4671285493364286,Best,488.2583170254403,79.00319812545519,10588.4,511.0,681.3333333333334,292.0,6.180234833659491,8.0
74,13182854,"$6,400,000",6400000.0,6280373.0,21855.0,3747000.0,4.0,6.0,4884.0,20473.2,0.47000000000000003,40.002357,-105.28705,80302,Boulder,CO,819 6th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/819-6th-St-Boulder-CO-80302/13182854_zpid/,7.182036912958872,Good,1310.4013104013104,312.60379422855243,15589.2,1221.0,814.0,488.4,4.191891891891892,-119627.0
75,13179303,"$3,095,000",3095000.0,,,1679100.0,4.0,4.0,3763.0,6098.4,0.13999999999999999,40.003532,-105.28278,80302,Boulder,CO,860 Aurora Ave Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/860-Aurora-Ave-Boulder-CO-80302/13179303_zpid/,7.131961617469975,Good,822.4820621844273,507.5101666010757,2335.3999999999996,940.75,940.75,470.375,1.6206218442731861,
76,13183171,"$2,300,000",2300000.0,2269484.0,7505.0,1827100.0,2.0,3.0,2724.0,7405.2,0.16999999999999998,39.998856,-105.27352,80302,Boulder,CO,1502 Columbine Ave Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1502-Columbine-Ave-Boulder-CO-80302/13183171_zpid/,6.608193267815876,Best,844.3465491923641,310.5925565818614,4681.2,1362.0,908.0,544.8,2.7185022026431716,-30516.0
77,13186013,"$995,000",995000.0,,,798400.0,4.0,2.0,2561.0,6969.6,0.16,39.97401,-105.238655,80305,Boulder,CO,1480 Chambers Dr Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1480-Chambers-Dr-Boulder-CO-80305/13186013_zpid/,4.291899057892348,Best,388.52010933229207,142.76285583103765,4408.6,640.25,1280.5,426.8333333333333,2.721436938695822,
78,13224210,"$1,025,000",1025000.0,1025006.0,2635.0,706500.0,3.0,2.0,1459.0,3920.4,0.09,39.97908,-105.23586,80305,Boulder,CO,4838 W Moorhead Cir Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4838-W-Moorhead-Cir-Boulder-CO-80305/13224210_zpid/,4.586501420464271,Best,702.535983550377,261.4529129680645,2461.4,486.3333333333333,729.5,291.8,2.6870459218642906,6.0
79,13218248,"$1,800,000",1800000.0,1781180.0,3587.0,1195600.0,3.0,3.0,1774.0,12196.8,0.27999999999999997,39.97313,-105.26545,80305,Boulder,CO,2202 Stony Hill Rd Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2202-Stony-Hill-Rd-Boulder-CO-80305/13218248_zpid/,4.866749704661976,Best,1014.6561443066516,147.5796930342385,10422.8,591.3333333333334,591.3333333333334,295.6666666666667,6.875310033821871,-18820.0
80,13182008,"$6,950,000",6950000.0,,,3153100.0,5.0,8.0,6998.0,11325.6,0.26,40.001118,-105.27409,80302,Boulder,CO,749 15th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/749-15th-St-Boulder-CO-80302/13182008_zpid/,6.759998393119001,Best,993.1408973992569,613.6540227449318,4327.6,1399.6,874.75,538.3076923076923,1.6184052586453272,
81,50945281,"$4,750,000",4750000.0,4534090.0,15201.0,3755700.0,5.0,9.0,11338.0,40946.4,0.9400000000000001,40.011898,-105.1437,80303,Boulder,CO,1417 White Hawk Ranch Dr Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1417-White-Hawk-Ranch-Dr-Boulder-CO-80303/50945281_zpid/,7.660624948982439,Good,418.9451402363733,116.00531426450188,29608.4,2267.6,1259.7777777777778,809.8571428571429,3.611430587405186,-215910.0
82,13182962,"$975,000",975000.0,,,726500.0,4.0,2.0,1422.0,7405.2,0.16999999999999998,39.988625,-105.25989,80305,Boulder,CO,2685 Kohler Dr Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2685-Kohler-Dr-Boulder-CO-80305/13182962_zpid/,5.64971119461289,Best,685.6540084388186,131.66423594231082,5983.2,355.5,711.0,237.0,5.207594936708861,
83,338141014,"$625,220",625220.0,625222.0,2429.0,39200.0,2.0,3.0,1138.0,1867.0,0.04286042240587695,39.950226,-105.16561,80027,Superior,CO,146 Mesa Ct Superior CO 80027,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/146-Mesa-Ct-Superior-CO-80027/338141014_zpid/,3.5308744134739785,Best,549.402460456942,334.87948580610606,729.0,569.0,379.3333333333333,227.6,1.640597539543058,2.0
84,13185536,"$2,840,000",2840000.0,,,2308000.0,4.0,4.0,3722.0,19602.0,0.45,39.969852,-105.25634,80305,Boulder,CO,2790 Juilliard St Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2790-Juilliard-St-Boulder-CO-80305/13185536_zpid/,4.4163965665039235,Best,763.0306286942504,144.88317518620548,15880.0,930.5,930.5,465.25,5.2665233745298226,
85,13256163,"$1,150,000",1150000.0,,,587400.0,4.0,4.0,2451.0,5662.8,0.13,39.924873,-105.14726,80027,Superior,CO,3040 E Yarrow Cir Superior CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/3040-E-Yarrow-Cir-Superior-CO-80027/13256163_zpid/,3.5908120391303964,Best,469.19624643002857,203.07974853429397,3211.8,612.75,612.75,306.375,2.310403916768666,
86,13184746,"$785,000",785000.0,,,651700.0,3.0,3.0,1740.0,7840.8,0.18,39.991344,-105.244225,80305,Boulder,CO,4025 Moorhead Ave Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/4025-Moorhead-Ave-Boulder-CO-80305/13184746_zpid/,5.522917213526651,Best,451.14942528735634,100.11733496581981,6100.8,580.0,580.0,290.0,4.506206896551724,
87,13177560,"$2,795,000",2795000.0,,,1733300.0,4.0,4.0,3371.0,4791.6,0.11000000000000001,40.02205,-105.27409,80302,Boulder,CO,2236 17th St Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2236-17th-St-Boulder-CO-80302/13177560_zpid/,8.063362953044683,Good,829.1308217146247,583.3124634777527,1420.6000000000004,842.75,842.75,421.375,1.4214179768614656,
88,13198080,"$1,800,000",1800000.0,,,1015300.0,4.0,3.0,3004.0,30491.999999999996,0.7,40.012394,-105.2152,80303,Boulder,CO,1462 Old Tale Rd Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1462-Old-Tale-Rd-Boulder-CO-80303/13198080_zpid/,6.736842216056872,Best,599.2010652463382,59.0318772136954,27487.999999999996,751.0,1001.3333333333334,429.14285714285717,10.150466045272967,
89,13242083,"$1,850,000",1850000.0,,,1098300.0,6.0,5.0,4150.0,11761.2,0.27,39.981075,-105.15859,80027,Louisville,CO,1220 Kennedy Ave Louisville CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1220-Kennedy-Ave-Louisville-CO-80027/13242083_zpid/,5.426623224868117,Best,445.7831325301205,157.29687446859162,7611.200000000001,691.6666666666666,830.0,377.27272727272725,2.8340240963855425,
90,67150283,"$1,999,000",1999000.0,1997919.0,6930.0,1570100.0,4.0,4.0,3437.0,9583.2,0.22000000000000003,39.999805,-105.27049,80302,Boulder,CO,1780 Baseline Rd Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1780-Baseline-Rd-Boulder-CO-80302/67150283_zpid/,6.591140002525381,Best,581.6118708175735,208.5942065280908,6146.200000000001,859.25,859.25,429.625,2.788245562990981,-1081.0
91,13182151,"$5,250,000",5250000.0,,,3348700.0,4.0,4.0,3780.0,62726.399999999994,1.44,39.99406,-105.276855,80302,Boulder,CO,105 Bellevue Dr Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/105-Bellevue-Dr-Boulder-CO-80302/13182151_zpid/,6.409634821998348,Best,1388.888888888889,83.69681665136211,58946.399999999994,945.0,945.0,472.5,16.594285714285714,
92,13231310,"$1,895,000",1895000.0,1976584.0,6807.0,1558100.0,3.0,4.0,2278.0,4296.0,0.09862258953168045,40.02467,-105.27029,80304,Boulder,CO,2036 Mesa Dr Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/2036-Mesa-Dr-Boulder-CO-80304/13231310_zpid/,8.153869931716644,Good,831.8700614574188,441.1080074487896,2018.0,759.3333333333334,569.5,325.42857142857144,1.8858647936786654,81584.0
93,13198999,"$2,475,000",2475000.0,2433577.0,8489.0,1361000.0,6.0,6.0,5259.0,32670.0,0.75,40.002388,-105.23253,80303,Boulder,CO,801 Brooklawn Dr Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/801-Brooklawn-Dr-Boulder-CO-80303/13198999_zpid/,6.126227753992739,Best,470.6217912150599,75.75757575757575,27411.0,876.5,876.5,438.25,6.2122076440387906,-41423.0
94,13243194,"$2,295,000",2295000.0,,,1165200.0,5.0,4.0,4272.0,8276.4,0.19,40.011448,-105.22617,80303,Boulder,CO,1430 Lodge Ln Boulder CO 80303,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1430-Lodge-Ln-Boulder-CO-80303/13243194_zpid/,6.703328661278623,Best,537.2191011235955,277.29447585906917,4004.3999999999996,854.4,1068.0,474.6666666666667,1.9373595505617978,
95,157719420,"$875,000",875000.0,875001.0,3469.0,753200.0,3.0,3.0,3079.0,4405.0,0.10112488521579431,39.9916,-105.130424,80027,Louisville,CO,1136 Summit View Dr Louisville CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1136-Summit-View-Dr-Louisville-CO-80027/157719420_zpid/,6.897124114477421,Best,284.18317635595974,198.63791146424518,1326.0,1026.3333333333333,1026.3333333333333,513.1666666666666,1.4306593049691458,1.0
96,13189669,"$899,000",899000.0,884730.0,3194.0,670500.0,4.0,2.0,2240.0,6534.0,0.15,39.979496,-105.13374,80027,Louisville,CO,937 La Farge Ave Louisville CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/937-La-Farge-Ave-Louisville-CO-80027/13189669_zpid/,6.155400095057892,Best,401.3392857142857,137.58800122436486,4294.0,560.0,1120.0,373.3333333333333,2.9169642857142857,-14270.0
97,13184667,"$880,000",880000.0,,,673200.0,3.0,2.0,1862.0,6969.6,0.16,39.99637,-105.254265,80305,Boulder,CO,380 32nd St Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/380-32nd-St-Boulder-CO-80305/13184667_zpid/,6.0241238180721055,Best,472.61009667024706,126.26262626262626,5107.6,620.6666666666666,931.0,372.4,3.743071965628357,
98,13241026,"$5,000,000",5000000.0,4556961.0,5210.0,2333330.0,7.0,7.0,6898.0,1515887.9999999998,34.8,39.996983,-105.148506,80026,Lafayette,CO,8600 Baseline Rd Lafayette CO 80026,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/8600-Baseline-Rd-Lafayette-CO-80026/13241026_zpid/,6.6417179127256265,Best,724.8477819657871,3.2983967153246154,1508989.9999999998,985.4285714285714,985.4285714285714,492.7142857142857,219.75761090171062,-443039.0
99,13190280,"$1,140,000",1140000.0,1116016.0,2313.0,446400.0,5.0,3.0,2550.0,12196.8,0.27999999999999997,39.9856,-105.13443,80027,Louisville,CO,1600 Circle Dr Louisville CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1600-Circle-Dr-Louisville-CO-80027/13190280_zpid/,6.443722402097839,Best,447.05882352941177,93.46713892168438,9646.8,510.0,850.0,318.75,4.783058823529411,-23984.0
100,338141017,"$671,640",671640.0,665874.0,3280.0,42000.0,3.0,3.0,1340.0,2115.0,0.04855371900826446,39.950626,-105.16565,80027,Superior,CO,320 Marshall Rd Superior CO 80027,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/320-Marshall-Rd-Superior-CO-80027/338141017_zpid/,3.548509218242717,Best,501.2238805970149,317.56028368794324,775.0,446.6666666666667,446.6666666666667,223.33333333333334,1.578358208955224,-5766.0
101,338141021,"$681,100",681100.0,670553.0,2714.0,41400.0,3.0,3.0,1402.0,2051.0,0.04708448117539027,39.950912,-105.1657,80027,Superior,CO,312 Marshall Rd Superior CO 80027,FOR_SALE,New construction,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/312-Marshall-Rd-Superior-CO-80027/338141021_zpid/,3.560385875990359,Best,485.80599144079883,332.08191126279866,649.0,467.3333333333333,467.3333333333333,233.66666666666666,1.462910128388017,-10547.0
102,13181393,"$2,175,000",2175000.0,2128558.0,7434.0,1251400.0,5.0,3.0,2640.0,7840.8,0.18,39.989178,-105.27214,80305,Boulder,CO,300 Hollyberry Ln Boulder CO 80305,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/300-Hollyberry-Ln-Boulder-CO-80305/13181393_zpid/,5.991769434512257,Best,823.8636363636364,277.3951637588001,5200.8,528.0,880.0,330.0,2.97,-46442.0
103,13195403,"$3,100,000",3100000.0,,,525500.0,2.0,1.0,1294.0,72745.2,1.67,39.97416,-105.13613,80027,Louisville,CO,425 Grant Ave Louisville CO 80027,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/425-Grant-Ave-Louisville-CO-80027/13195403_zpid/,5.8032621921347465,Best,2395.6723338485317,42.614495526852636,71451.2,647.0,1294.0,431.3333333333333,56.21731066460587,
104,13180999,"$12,995,000",12995000.0,12248600.0,43381.0,9299100.0,6.0,10.0,9537.0,54450.0,1.25,39.997303,-105.2775,80302,Boulder,CO,333 Bellevue Dr Boulder CO 80302,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/333-Bellevue-Dr-Boulder-CO-80302/13180999_zpid/,6.619194202268994,Best,1362.5878158750131,238.6593204775023,44913.0,1589.5,953.7,596.0625,5.709342560553633,-746400.0
105,13259109,"$2,400,000",2400000.0,,,1821400.0,6.0,4.0,4376.0,6098.4,0.13999999999999999,40.024334,-105.28798,80304,Boulder,CO,620 North St Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/620-North-St-Boulder-CO-80304/13259109_zpid/,8.521685857533107,Good,548.4460694698355,393.5458480913027,1722.3999999999996,729.3333333333334,1094.0,437.6,1.3936014625228519,
106,13181520,"$1,100,000",1100000.0,1059279.0,3652.0,901740.0,3.0,2.0,1003.0,10890.0,0.25,40.02286,-105.28487,80304,Boulder,CO,946 Portland Pl Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/946-Portland-Pl-Boulder-CO-80304/13181520_zpid/,8.35597926007656,Good,1096.7098703888335,101.01010101010101,9887.0,334.3333333333333,501.5,200.6,10.857427716849452,-40721.0
107,2061200174,"$3,495,000",3495000.0,,,,5.0,5.0,3987.0,7840.8,0.18,40.022663,-105.27398,80304,Boulder,CO,1719 Mapleton Ave Boulder CO 80304,FOR_SALE,House for sale,SINGLE_FAMILY,False,False,-1,https://zillow.com/homedetails/1719-Mapleton-Ave-Boulder-CO-80304/2061200174_zpid/,8.099968518836278,Good,876.5989465763732,445.74533210896846,3853.8,797.4,797.4,398.7,1.9665914221218963,
